document_id,source_kind,source_role,definition_kind,source_path,raw_path,commit_hash,source_revision,doc_type,device_types,clusters,content_hash,included_reason
doc:09bad58426ab76635e3949c3ba62486d962c2f9c71f30fc34d204bd20cbf3f32,repository,implementation,cluster,src/app/clusters/operational-state-server/RvcOperationalStateCluster.cpp,raw/connectedhomeip/src/app/clusters/operational-state-server/RvcOperationalStateCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0073"",""0x0074"",""0x0075"",""0x0079"",""0x007C""]","[""0x0060"",""0x0061""]",c0a0631e6b8c9bdac2875693c39b2543fbc9dc365299342a98c2ff69f5cd88b4,"[""scope component src/app/clusters/operational-state-server""]"
doc:5d676e0c64ebe448d1b71fb2994d9b57dea3056786139c0e222240b1886d1397,repository,implementation,cluster,src/app/clusters/operational-state-server/RvcOperationalStateCluster.h,raw/connectedhomeip/src/app/clusters/operational-state-server/RvcOperationalStateCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0073"",""0x0074"",""0x0075"",""0x0079"",""0x007C""]","[""0x0060"",""0x0061""]",baabb0f1f966b5b4ece96f3285ce87364a10c58ce3687dc399821ee0aade2eb3,"[""scope component src/app/clusters/operational-state-server""]"
doc:004bee9d90f368b9f346c9e74b8eedf11c3910ee87c66bb96d8734aa864a620c,repository,implementation,cluster,src/app/clusters/operational-state-server/operational-state-cluster-objects.h,raw/connectedhomeip/src/app/clusters/operational-state-server/operational-state-cluster-objects.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0073"",""0x0074"",""0x0075"",""0x0079"",""0x007C""]","[""0x0060"",""0x0061""]",09aa7add26d68646ecd40a85d2565c8cea93306d387834e872d662a480d96c41,"[""scope component src/app/clusters/operational-state-server""]"
doc:8d605081fba836a1d45dcc152b2eae27ffb6cb10f20d91c84a082011eb578935,repository,implementation,cluster,src/app/clusters/operational-state-server/operational-state-server.h,raw/connectedhomeip/src/app/clusters/operational-state-server/operational-state-server.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0073"",""0x0074"",""0x0075"",""0x0079"",""0x007C""]","[""0x0060"",""0x0061""]",c7358fc8153750fe528df9b8ca1a0f23e76212282ead2f65cb72caacb239fe46,"[""scope component src/app/clusters/operational-state-server""]"
doc:f1dfa62cb9f734a42859e42fcb2ae62c2378fe176fc8562dbf9efaae6742fb3c,repository,implementation,cluster,src/app/clusters/refrigerator-alarm-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/refrigerator-alarm-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0070""]","[""0x0057""]",b4125096708c2cadf0bd9fe5077af8da8f818b8fad9bde0f24e09cce5da3b4bc,"[""scope component src/app/clusters/refrigerator-alarm-server""]"
doc:024e27838d527dcacb0b9f142621c6119690983838942865a0d4282fb1dccf1a,repository,implementation,cluster,src/app/clusters/refrigerator-alarm-server/CodegenIntegration.h,raw/connectedhomeip/src/app/clusters/refrigerator-alarm-server/CodegenIntegration.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070""]","[""0x0057""]",557d015ddaa68f40682fb722c2dbcdeb605f46e27f473b74e9f4285de21b2f5f,"[""scope component src/app/clusters/refrigerator-alarm-server""]"
doc:efa1e45b0711e14cdd8e8451331b71e8a8f71bf5c507565601cbdee3ee32c4ed,repository,implementation,cluster,src/app/clusters/refrigerator-alarm-server/RefrigeratorAlarmCluster.cpp,raw/connectedhomeip/src/app/clusters/refrigerator-alarm-server/RefrigeratorAlarmCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0070""]","[""0x0057""]",5445b9eb0d3afa4e25615345bd7f92d44bc39f8518d413726fa547fa7c70540e,"[""scope component src/app/clusters/refrigerator-alarm-server""]"
doc:d080a67d4e0659363858714cb36aa51dc85c7d2d885c0f27f177d951c25e1332,repository,implementation,cluster,src/app/clusters/refrigerator-alarm-server/RefrigeratorAlarmCluster.h,raw/connectedhomeip/src/app/clusters/refrigerator-alarm-server/RefrigeratorAlarmCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070""]","[""0x0057""]",8d831bfbf27164e7c9a817018a051409c195d2340af66a6af2103f40e8a1ee58,"[""scope component src/app/clusters/refrigerator-alarm-server""]"
doc:6a16852f5cfcefb55e0ee6bbf88c5f91c7dbf23b8e99e0a87020f9193e03bdc1,repository,implementation,cluster,src/app/clusters/refrigerator-alarm-server/refrigerator-alarm-server.h,raw/connectedhomeip/src/app/clusters/refrigerator-alarm-server/refrigerator-alarm-server.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0070""]","[""0x0057""]",44d56702f0e43c64c791f94301d21b29457e7f3fe9f85051bb18b985ad378adc,"[""scope component src/app/clusters/refrigerator-alarm-server""]"
doc:18fbcb1a391671ba3322dfa8318fb7000212a719818447bf85d9a4fab04d3215,repository,implementation,cluster,src/app/clusters/relative-humidity-measurement-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/relative-humidity-measurement-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x007D""]","[""0x0405""]",f45f45d01a8cc42234225ad977560eeb50de6395a8ce838ed500ef766b004a93,"[""scope component src/app/clusters/relative-humidity-measurement-server""]"
doc:0d576707438eb0bde51505ea5e84defd6aff76df26da70d3f78321522d1ed2a1,repository,implementation,cluster,src/app/clusters/relative-humidity-measurement-server/CodegenIntegration.h,raw/connectedhomeip/src/app/clusters/relative-humidity-measurement-server/CodegenIntegration.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x007D""]","[""0x0405""]",7e69358fc699f6f4842f211e1ecdbd653aa4f0b8fcec8107b6dd7912b17f1ca0,"[""scope component src/app/clusters/relative-humidity-measurement-server""]"
doc:50fce2d78c7d7cf8400acab035d40bcd1b15d1937c4445351233630e98489232,repository,documentation,none,src/app/clusters/relative-humidity-measurement-server/README.md,raw/connectedhomeip/src/app/clusters/relative-humidity-measurement-server/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,"[""0x0072"",""0x007D""]","[""0x0405""]",cf33b586104632fac35b807d9459acdbcb6e421da9bb3cbac39a0b5eca676b9b,"[""scope.source_sets""]"
doc:24531805310d77219849e44e5d28cd3c0ed708c1a356cc8d39eb94f63b6b05ef,repository,implementation,cluster,src/app/clusters/relative-humidity-measurement-server/RelativeHumidityMeasurementCluster.cpp,raw/connectedhomeip/src/app/clusters/relative-humidity-measurement-server/RelativeHumidityMeasurementCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x007D""]","[""0x0405""]",a97e6ec33a24fef468fd3b4290e73cf4677b6f49ec84acfd9a1e57833938f56c,"[""scope component src/app/clusters/relative-humidity-measurement-server""]"
doc:e6264b6ff815cb1ea86b322d9094c7ac28b4a6edcaefc51f12d122628b21fc20,repository,implementation,cluster,src/app/clusters/relative-humidity-measurement-server/RelativeHumidityMeasurementCluster.h,raw/connectedhomeip/src/app/clusters/relative-humidity-measurement-server/RelativeHumidityMeasurementCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x007D""]","[""0x0405""]",d18fbbc9a59504f8fd6058f48e3e61a7a37b6a3731be403d7cc802d8475c4eaf,"[""scope component src/app/clusters/relative-humidity-measurement-server""]"
doc:121875ecc885086a26f4051c81d590f08456177d98058a191bca2fa198365f2f,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/CodegenIntegration.cpp,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/CodegenIntegration.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",3a820625f3a148204ac101c5246e6546d2598a37fe9e3b51081acf6d6e739e3a,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:022331b9898e258d4bbbfba736199f8bece26afa82f6bf734577b857526f0842,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/CodegenIntegration.h,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/CodegenIntegration.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",067fff7be98044c55a22672956a67912c6251213cc308f4419f05561bc42a4bd,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:ec9674419b996b7d12d24b9f7b3248d2e3f7ad707bd6a478ea6c6c3a6a7b6c37,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/CodegenResourceMonitoringCluster.cpp,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/CodegenResourceMonitoringCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",649e2815bcedfb0a8ed7a0a8fd8aebf4a539db3fe0b3571aa1df430af88b25e0,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:a1394a842494398efc08b535277d26adc678c23b1cfefb099c0eeb5e48421ba7,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/CodegenResourceMonitoringCluster.h,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/CodegenResourceMonitoringCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",4ee9a0bac7dc2b02f4edf977b6f149fe48e7a88ef5bd599d42d78d949f69c9ed,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:8117836ff4fdbbb680b370030a1a89c993943769d696b819b25e4d77d42b5c22,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/MigrateResourceMonitoringServerStorage.cpp,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/MigrateResourceMonitoringServerStorage.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",65bfb07b156739ec205b7c4eb55681397c1410846447f709409f075557425056,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:276fd2085ce8c5f37d847b8a6b797226777d46409b419d68a42165d2f4ee09cd,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/MigrateResourceMonitoringServerStorage.h,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/MigrateResourceMonitoringServerStorage.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",b84d6ca2a0b5ff35f74a256fb838407df5ec9193cc1a49725d8cae82a5cddf02,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:4e7c9b6903b7ffad0a5487396f0ba381c3be8712109d9ee745c72a7e4b032758,repository,documentation,none,src/app/clusters/resource-monitoring-server/README.md,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/README.md,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",md,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",5018e188bfbf59f5264ffb06e10c4994041c2511a2cc4682878e25c2c7cc317f,"[""scope.source_sets""]"
doc:061656702af7d956c6e64a73471f472e76390080764dc4437a93291b9672aed8,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/ResourceMonitoringCluster.cpp,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/ResourceMonitoringCluster.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",8032520f68cefa67c08c90ceb5d1c8e211689b8ec7ce059f968f3660b2739e00,"[""scope component src/app/clusters/resource-monitoring-server""]"
doc:43a2ffb13b11e32c72501a7b0956732fd8245fb5cd8a53e58c13e01a343c951c,repository,implementation,cluster,src/app/clusters/resource-monitoring-server/ResourceMonitoringCluster.h,raw/connectedhomeip/src/app/clusters/resource-monitoring-server/ResourceMonitoringCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x002D"",""0x0070"",""0x0072"",""0x007A"",""0x007D""]","[""0x0071"",""0x0072"",""0x0079""]",76bfe21869cfa2e5547b472dcb987a39c4b25154a6c4870ae1a8a89e5bf99fa9,"[""scope component src/app/clusters/resource-monitoring-server""]"
